"date","county","county.1","date.1","total.contacts","completed.21d.total","incomplete.dead","under.followup","new.on.day","healthy.on.day","ill.on.day","unvisited.on.day","unseen.on.day","completed.21d.followup","tracers.on.day","population","alive.non.case","alive.suspect","alive.probable","alive.confirm","cum.non.case","cum.suspect","cum.probable","cum.confirm","cum.dead.suspect","cum.dead.probable","cum.dead.confirmed","CFR"
2014-08-23,"Port Loko","Port Loko",2014-08-23,589,NA,NA,NA,0,587,2,NA,34,0,1,557978,1,0,0,13,14,0,0,47,1,1,1,2.1
2014-08-23,"Pujehun","Pujehun",2014-08-23,22,NA,NA,NA,0,21,1,NA,0,6,1,335574,0,0,0,1,2,0,0,5,0,0,0,0
2014-08-23,"Tonkolili","Tonkolili",2014-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,0,0,0,2,12,0,0,10,0,0,1,0
2014-08-23,"Western area rural","Western area rural",2014-08-23,52,NA,NA,NA,0,52,0,NA,0,0,1,263619,0,0,0,5,12,0,0,11,0,0,0,0
2014-08-23,"Western area urban","Western area urban",2014-08-23,374,NA,NA,NA,0,374,0,NA,0,8,1,1040888,3,0,0,4,78,0,1,26,1,1,2,7.7
2014-08-24,"Bo","Bo",2014-08-24,159,NA,NA,NA,2,156,1,NA,2,0,0.99,654142,1,0,0,0,72,0,1,33,0,0,2,6.1
2014-08-24,"Bombali","Bombali",2014-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,0,0,0,0,16,1,1,17,0,0,1,5.9
2014-08-24,"Bonthe","Bonthe",2014-08-24,0,NA,NA,NA,0,0,0,NA,0,0,NA,168729,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-24,"Kailahun","Kailahun",2014-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,3,0,0,11,224,14,32,428,4,35,180,42.1
2014-08-24,"Kambia","Kambia",2014-08-24,12,NA,NA,NA,0,0,0,NA,0,0,NA,341690,0,0,0,0,1,0,0,1,0,0,0,0
2014-08-24,"Kenema","Kenema",2014-08-24,448,NA,NA,NA,22,418,3,NA,27,64,1,653013,0,3,0,5,380,4,0,308,1,0,145,47.1
2014-08-24,"Koinadugu","Koinadugu",2014-08-24,0,NA,NA,NA,0,0,0,NA,0,0,NA,335471,0,0,0,0,17,0,0,0,0,0,0,0
2014-08-24,"Kono","Kono",2014-08-24,0,NA,NA,NA,0,0,0,NA,0,0,NA,325003,0,0,0,0,17,33,1,1,1,0,0,0
2014-08-24,"Moyamba","Moyamba",2014-08-24,15,NA,NA,NA,0,0,0,NA,0,0,NA,278119,0,0,0,0,15,0,0,9,0,0,4,44.4
2014-08-24,"National","National",2014-08-24,1445,NA,NA,NA,229,1349,11,NA,58,76,0.94,6348350,6,4,0,23,862,53,37,904,8,37,336,37.2
2014-08-24,"Port Loko","Port Loko",2014-08-24,588,NA,NA,NA,11,553,6,NA,29,12,1,557978,2,1,0,7,16,1,1,54,1,1,1,1.9
2014-08-24,"Pujehun","Pujehun",2014-08-24,21,NA,NA,NA,0,21,0,NA,0,0,1,335574,0,0,0,0,2,0,0,5,0,0,0,0
2014-08-24,"Tonkolili","Tonkolili",2014-08-24,202,NA,NA,NA,194,201,1,NA,0,0,1,434937,0,0,0,0,12,0,0,10,0,0,1,0
2014-08-24,"Western area rural","Western area rural",2014-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,0,0,0,0,12,0,0,11,0,0,0,0
2014-08-24,"Western area urban","Western area urban",2014-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,0,0,0,0,78,0,1,26,1,1,2,7.7
2014-08-25,"Bo","Bo",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,2,0,0,2,74,0,1,35,0,0,2,5.7
2014-08-25,"Bombali","Bombali",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,0,0,0,0,16,1,1,17,0,0,1,5.9
2014-08-25,"Bonthe","Bonthe",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-25,"Kailahun","Kailahun",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,0,0,0,12,224,14,32,440,4,35,180,40.9
2014-08-25,"Kambia","Kambia",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,1,0,0,0,2,0,0,1,0,0,0,0
2014-08-25,"Kenema","Kenema",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,6,0,0,12,386,4,0,320,1,0,150,46.9
2014-08-25,"Koinadugu","Koinadugu",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335471,0,0,0,0,17,0,0,0,0,0,0,0
2014-08-25,"Kono","Kono",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325003,1,0,0,0,18,33,1,1,1,0,0,0
2014-08-25,"Moyamba","Moyamba",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278119,1,0,0,0,16,0,0,9,0,0,4,44.4
2014-08-25,"National","National",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,13,0,0,31,875,53,37,935,8,37,341,36.5
2014-08-25,"Port Loko","Port Loko",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557978,0,0,0,0,16,1,1,54,1,1,1,1.9
2014-08-25,"Pujehun","Pujehun",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335574,0,0,0,0,2,0,0,5,0,0,0,0
2014-08-25,"Tonkolili","Tonkolili",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,0,0,0,1,12,0,0,11,0,0,1,0
2014-08-25,"Western area rural","Western area rural",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,1,0,0,1,13,0,0,12,0,0,0,0
2014-08-25,"Western area urban","Western area urban",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,1,0,0,3,79,0,1,29,1,1,2,6.9
2014-08-26,"Bo","Bo",2014-08-26,136,NA,NA,NA,31,130,0,NA,6,64,0.95,654142,0,0,0,0,74,0,1,35,0,0,10,28.6
2014-08-26,"Bombali","Bombali",2014-08-26,318,NA,NA,NA,27,312,1,NA,5,3,0.98,494139,1,0,0,3,17,1,1,20,0,0,2,10
2014-08-26,"Bonthe","Bonthe",2014-08-26,0,NA,NA,NA,0,0,0,NA,0,0,NA,168729,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-26,"Kailahun","Kailahun",2014-08-26,271,NA,NA,NA,18,271,0,NA,0,22,1,465048,0,0,0,0,224,14,32,440,4,35,180,40.9
2014-08-26,"Kambia","Kambia",2014-08-26,12,NA,NA,NA,0,0,0,NA,0,0,NA,341690,0,0,0,0,2,0,0,1,0,0,0,0
2014-08-26,"Kenema","Kenema",2014-08-26,413,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,653013,2,1,0,6,388,5,0,326,1,0,154,47.2
2014-08-26,"Koinadugu","Koinadugu",2014-08-26,0,NA,NA,NA,0,0,0,NA,0,0,NA,335471,0,0,0,0,17,0,0,0,0,0,0,0
2014-08-26,"Kono","Kono",2014-08-26,0,NA,NA,NA,0,0,0,NA,0,0,NA,325003,0,0,0,0,18,33,1,1,1,0,0,0
2014-08-26,"Moyamba","Moyamba",2014-08-26,15,NA,NA,NA,0,0,0,NA,0,0,NA,278119,0,0,0,0,16,0,0,9,0,0,4,44.4
2014-08-26,"National","National",2014-08-26,2450,NA,NA,NA,76,1971,1,NA,30,93,0.8,6348350,7,5,0,20,882,58,37,955,8,37,355,37.2
2014-08-26,"Port Loko","Port Loko",2014-08-26,589,NA,NA,NA,0,570,0,NA,19,0,1,557978,1,1,0,3,17,2,1,57,1,1,2,3.5
2014-08-26,"Pujehun","Pujehun",2014-08-26,17,NA,NA,NA,0,17,0,NA,0,4,1,335574,0,0,0,2,2,0,0,7,0,0,0,0
2014-08-26,"Tonkolili","Tonkolili",2014-08-26,202,NA,NA,NA,0,194,0,NA,0,0,0.96,434937,1,1,0,2,13,1,0,13,0,0,1,0
2014-08-26,"Western area rural","Western area rural",2014-08-26,74,NA,NA,NA,0,74,0,NA,0,0,1,263619,0,0,0,3,13,0,0,15,0,0,0,0
2014-08-26,"Western area urban","Western area urban",2014-08-26,403,NA,NA,NA,0,403,0,NA,0,0,1,1040888,2,2,0,1,81,2,1,30,1,1,2,6.7
2014-08-27,"Bo","Bo",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,0,0,0,0,74,0,1,35,0,0,15,42.9
2014-08-27,"Bombali","Bombali",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,0,0,0,0,17,1,1,20,0,0,2,10
2014-08-27,"Bonthe","Bonthe",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-27,"Kailahun","Kailahun",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,12,0,0,0,236,14,32,440,4,35,180,40.9
2014-08-27,"Kambia","Kambia",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,0,0,0,0,2,0,0,1,0,0,0,0
2014-08-27,"Kenema","Kenema",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,4,0,0,2,392,5,0,328,4,0,157,47.9
2014-08-27,"Koinadugu","Koinadugu",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335471,0,0,0,0,17,0,0,0,0,0,0,0
2014-08-27,"Kono","Kono",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325003,0,0,0,0,18,33,1,1,1,0,0,0
2014-08-27,"Moyamba","Moyamba",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278119,0,0,0,0,16,0,0,9,0,0,4,44.4
2014-08-27,"National","National",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,20,1,0,6,902,59,37,961,11,37,363,37.8
2014-08-27,"Port Loko","Port Loko",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557978,0,0,0,0,17,2,1,57,1,1,2,3.5
2014-08-27,"Pujehun","Pujehun",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335574,0,0,0,0,2,0,0,7,0,0,0,0
2014-08-27,"Tonkolili","Tonkolili",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,0,0,0,0,13,1,0,13,0,0,1,0
2014-08-27,"Western area rural","Western area rural",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,0,0,0,0,13,0,0,15,0,0,0,0
2014-08-27,"Western area urban","Western area urban",2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,4,1,0,4,85,3,1,34,1,1,2,5.9
2014-08-28,"Bo","Bo",2014-08-28,177,NA,NA,NA,0,177,0,NA,0,0,1,654142,0,0,0,0,74,0,1,35,0,0,15,42.9
2014-08-28,"Bombali","Bombali",2014-08-28,345,NA,NA,NA,10,342,2,NA,1,1,1,494139,1,0,0,3,18,1,1,23,0,0,6,26.1
2014-08-28,"Bonthe","Bonthe",2014-08-28,0,NA,NA,NA,0,0,0,NA,0,0,1,168729,0,0,0,0,0,0,0,1,0,0,1,100
2014-08-28,"Kailahun","Kailahun",2014-08-28,241,NA,NA,NA,25,239,2,NA,0,10,1,465048,3,0,0,8,239,14,32,448,4,35,180,40.2
2014-08-28,"Kambia","Kambia",2014-08-28,12,NA,NA,NA,0,0,0,NA,0,0,NA,341690,0,0,0,0,2,0,0,1,0,0,0,0
2014-08-28,"Kenema","Kenema",2014-08-28,404,NA,NA,NA,0,398,1,NA,5,0,0.98,653013,0,2,0,4,392,7,0,332,4,0,157,47.3
2014-08-28,"Koinadugu","Koinadugu",2014-08-28,0,NA,NA,NA,0,0,0,NA,0,0,0.99,335471,0,0,0,0,17,0,0,0,0,0,0,0
2014-08-28,"Kono","Kono",2014-08-28,0,NA,NA,NA,0,0,0,NA,0,0,NA,325003,0,0,0,0,18,33,1,1,1,0,0,0
2014-08-28,"Moyamba","Moyamba",2014-08-28,89,NA,NA,NA,0,89,0,NA,0,0,0.99,278119,1,0,0,0,17,0,0,9,0,0,4,44.4
2014-08-28,"National","National",2014-08-28,2949,NA,NA,NA,83,2901,9,NA,27,32,NA,6348350,9,3,0,27,911,62,37,988,11,37,372,37.7
2014-08-28,"Port Loko","Port Loko",2014-08-28,603,NA,NA,NA,0,600,0,NA,3,3,0.76,557978,0,0,0,0,17,2,1,57,1,1,2,3.5
2014-08-28,"Pujehun","Pujehun",2014-08-28,76,NA,NA,NA,19,58,0,NA,18,18,1,335574,0,0,0,0,2,0,0,7,0,0,1,14.3
2014-08-28,"Tonkolili","Tonkolili",2014-08-28,341,NA,NA,NA,0,341,0,NA,0,0,0.98,434937,2,0,0,1,15,1,0,14,0,0,2,14.3
2014-08-28,"Western area rural","Western area rural",2014-08-28,111,NA,NA,NA,25,111,0,NA,0,0,NA,263619,2,1,0,8,15,1,0,23,0,0,2,8.7
2014-08-28,"Western area urban","Western area urban",2014-08-28,550,NA,NA,NA,4,546,4,NA,0,0,0.98,1040888,0,0,0,3,85,3,1,37,1,1,2,5.4
2014-08-29,"Bo","Bo",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,0,0,0,0,74,0,1,35,0,0,15,42.9
2014-08-29,"Bombali","Bombali",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,1,2,0,12,19,1,1,35,0,0,6,17.1
2014-08-29,"Bonthe","Bonthe",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,0,0,0,0,0,0,0,1,0,0,1,100
2014-08-29,"Kailahun","Kailahun",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,1,0,0,5,240,14,32,453,4,35,180,39.7
2014-08-29,"Kambia","Kambia",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,0,0,0,0,2,0,0,1,0,0,0,0
2014-08-29,"Kenema","Kenema",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,6,0,0,4,398,7,0,336,4,0,162,48.2
2014-08-29,"Koinadugu","Koinadugu",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335471,0,0,0,0,17,0,0,0,0,0,0,0
2014-08-29,"Kono","Kono",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325003,0,0,0,0,18,33,1,1,1,0,0,0
2014-08-29,"Moyamba","Moyamba",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278119,0,0,0,0,17,0,0,9,0,0,4,44.4
2014-08-29,"National","National",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,10,2,0,30,921,62,37,1018,11,37,377,37
2014-08-29,"Port Loko","Port Loko",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557978,0,0,0,5,17,2,1,62,1,1,2,3.2
2014-08-29,"Pujehun","Pujehun",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335574,0,0,0,0,2,0,0,7,0,0,1,14.3
2014-08-29,"Tonkolili","Tonkolili",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,0,0,0,0,15,1,0,14,0,0,2,14.3
2014-08-29,"Western area rural","Western area rural",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,0,0,0,1,15,1,0,24,0,0,2,8.3
2014-08-29,"Western area urban","Western area urban",2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,2,0,0,3,87,3,1,40,1,1,2,5
2014-08-30,"Bo","Bo",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,1,1,0,4,75,1,1,39,0,0,15,38.5
2014-08-30,"Bo","Bo",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,1,NA,5,64,689,6,364,0,24.4
2014-08-30,"Bombali","Bombali",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,0,0,0,0,19,1,1,35,0,0,6,17.1
2014-08-30,"Bombali","Bombali",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,4,NA,0,1,NA,0,2,NA,0
2014-08-30,"Bonthe","Bonthe",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,0,0,0,0,0,0,0,1,0,0,1,100
2014-08-30,"Kailahun","Kailahun",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,5,1,0,4,245,15,32,457,4,35,180,39.4
2014-08-30,"Kailahun","Kailahun",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,180,NA,69,NA,0,2,NA,0,0.1
2014-08-30,"Kambia","Kambia",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,1,0,0,0,3,0,0,1,0,0,0,0
2014-08-30,"Kenema","Kenema",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,8,1,0,3,406,8,0,339,4,0,168,49.6
2014-08-30,"Kenema","Kenema",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64,395,6,173,0,175,NA,NA,NA,294,NA,18
2014-08-30,"Koinadugu","Koinadugu",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335471,0,5,0,0,17,5,0,0,0,0,0,0
2014-08-30,"Kono","Kono",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325003,0,0,0,0,18,33,1,1,1,0,0,0
2014-08-30,"Moyamba","Moyamba",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278119,0,0,0,0,17,0,0,9,0,0,4,44.4
2014-08-30,"Moyamba","Moyamba",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,0,1,NA,0,2,NA,0,1,NA,0.5
2014-08-30,"National","National",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,20,8,0,15,941,70,37,1033,11,37,383,37.1
2014-08-30,"Port Loko","Port Loko",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557978,0,0,0,0,17,2,1,62,1,1,2,3.2
2014-08-30,"Port Loko","Port Loko",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,5,64,689,6,364,0,244,NA,NA,0.2
2014-08-30,"Pujehun","Pujehun",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335574,1,0,0,0,3,0,0,7,0,0,1,14.3
2014-08-30,"Tonkolili","Tonkolili",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,0,0,0,0,15,1,0,14,0,0,2,14.3
2014-08-30,"Tonkolili","Tonkolili",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,2,NA,0,1,NA,5,64,689,0.6
2014-08-30,"Western area rural","Western area rural",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,2,0,0,1,17,1,0,25,0,0,2,8
2014-08-30,"Western area urban","Western area urban",2014-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,2,0,0,3,89,3,1,43,1,1,2,4.7
2014-08-31,"Bo","Bo",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,1,0,0,6,76,1,1,45,0,0,15,33.3
2014-08-31,"Bo","Bo",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,1,NA,4,64,693,4,368,0,24.4
2014-08-31,"Bombali","Bombali",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,0,1,0,4,19,1,1,39,0,0,6,15.4
2014-08-31,"Bombali","Bombali",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,4,NA,0,1,NA,0,2,NA,0
2014-08-31,"Bonthe","Bonthe",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,0,0,0,0,0,0,0,1,0,0,1,100
2014-08-31,"Kailahun","Kailahun",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,0,0,0,4,245,15,32,461,4,35,180,39
2014-08-31,"Kailahun","Kailahun",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,180,NA,69,NA,0,2,NA,0,0.1
2014-08-31,"Kambia","Kambia",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,0,0,0,0,3,0,0,1,0,0,0,0
2014-08-31,"Kenema","Kenema",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,1,3,0,11,407,11,0,350,4,0,172,49.1
2014-08-31,"Kenema","Kenema",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,64,399,4,177,0,175,NA,NA,NA,294,NA,18
2014-08-31,"Koinadugu","Koinadugu",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335471,0,0,0,0,17,5,0,0,0,0,0,0
2014-08-31,"Kono","Kono",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325003,0,0,0,0,18,33,1,1,1,0,0,0
2014-08-31,"Moyamba","Moyamba",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278119,0,0,0,0,17,0,0,9,0,0,4,44.4
2014-08-31,"Moyamba","Moyamba",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,0,1,NA,0,2,NA,0,1,NA,0.4
2014-08-31,"National","National",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,6,7,0,44,947,76,37,1077,11,37,387,35.9
2014-08-31,"Port Loko","Port Loko",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557978,2,1,0,8,19,3,1,70,1,1,2,2.9
2014-08-31,"Port Loko","Port Loko",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,4,64,693,4,368,0,244,NA,NA,NA
2014-08-31,"Pujehun","Pujehun",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335574,0,0,0,0,3,0,0,7,0,0,1,14.3
2014-08-31,"Tonkolili","Tonkolili",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,1,0,0,2,16,1,0,16,0,0,2,12.5
2014-08-31,"Tonkolili","Tonkolili",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,2,NA,0,1,NA,4,64,693,0.4
2014-08-31,"Western area rural","Western area rural",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,1,0,0,3,18,1,0,28,0,0,2,7.1
2014-08-31,"Western area urban","Western area urban",2014-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,0,2,0,6,89,5,1,49,1,1,2,4.1
2014-09-01,"Bo","Bo",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,0,0,0,5,76,1,1,50,0,0,15,30
2014-09-01,"Bo","Bo",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,1,NA,0,84,693,1,369,248,NA
2014-09-01,"Bombali","Bombali",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,1,1,0,5,20,1,1,44,0,0,6,13.6
2014-09-01,"Bombali","Bombali",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,4,NA,0,1,NA,0,2,NA,0
2014-09-01,"Bonthe","Bonthe",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,0,0,0,0,0,0,0,1,0,0,1,100
2014-09-01,"Kailahun","Kailahun",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,1,0,0,8,246,15,32,469,4,35,180,38.4
2014-09-01,"Kailahun","Kailahun",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,180,NA,69,NA,0,2,NA,0,0.1
2014-09-01,"Kambia","Kambia",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,0,0,0,0,3,0,0,1,0,0,0,0
2014-09-01,"Kenema","Kenema",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,2,0,0,6,409,11,0,356,4,0,173,48.6
2014-09-01,"Kenema","Kenema",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84,399,1,178,4,179,NA,NA,NA,294,NA,18
2014-09-01,"Koinadugu","Koinadugu",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335471,0,0,0,0,21,1,0,0,0,0,0,0
2014-09-01,"Kono","Kono",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325003,0,0,0,3,18,33,1,4,1,0,0,0
2014-09-01,"Moyamba","Moyamba",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278119,0,0,0,0,17,0,0,9,0,0,4,44.4
2014-09-01,"Moyamba","Moyamba",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,0,1,NA,0,2,NA,0,1,NA,0
2014-09-01,"National","National",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,5,2,0,29,956,73,37,1106,11,37,388,35.1
2014-09-01,"Port Loko","Port Loko",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557978,0,0,0,0,19,3,1,70,1,1,2,2.9
2014-09-01,"Port Loko","Port Loko",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,84,693,1,369,248,NA,NA,NA,0.2
2014-09-01,"Pujehun","Pujehun",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335574,0,0,0,0,3,0,0,7,0,0,1,14.3
2014-09-01,"Tonkolili","Tonkolili",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,0,0,0,0,16,1,0,16,0,0,2,12.5
2014-09-01,"Tonkolili","Tonkolili",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,2,NA,0,1,NA,0,84,693,0.1
2014-09-01,"Western area rural","Western area rural",2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,0,1,0,0,18,2,0,28,0,0,2,7.1
